date,description,count,Macrobond_Code
2020-06-10,Canada: Airport Passengers Screened: Eight Largest Airports (Number),8616,CA8STA@TRANSPRT
2020-06-10,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),9623,CAFSTA@TRANSPRT
2020-06-11,Canada: Airport Passengers Screened: Eight Largest Airports (Number),8285,CA8STA@TRANSPRT
2020-06-11,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),9247,CAFSTA@TRANSPRT
2020-06-12,Canada: Airport Passengers Screened: Eight Largest Airports (Number),9290,CA8STA@TRANSPRT
2020-06-12,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),10325,CAFSTA@TRANSPRT
2020-06-15,Canada: Airport Passengers Screened: Eight Largest Airports (Number),11226,CA8STA@TRANSPRT
2020-06-15,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),12527,CAFSTA@TRANSPRT
2020-06-16,Canada: Airport Passengers Screened: Eight Largest Airports (Number),9683,CA8STA@TRANSPRT
2020-06-16,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),10894,CAFSTA@TRANSPRT
2020-06-17,Canada: Airport Passengers Screened: Eight Largest Airports (Number),11339,CA8STA@TRANSPRT
2020-06-17,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),12608,CAFSTA@TRANSPRT
2020-06-18,Canada: Airport Passengers Screened: Eight Largest Airports (Number),11964,CA8STA@TRANSPRT
2020-06-18,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),13175,CAFSTA@TRANSPRT
2020-06-19,Canada: Airport Passengers Screened: Eight Largest Airports (Number),11388,CA8STA@TRANSPRT
2020-06-19,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),12627,CAFSTA@TRANSPRT
2020-06-22,Canada: Airport Passengers Screened: Eight Largest Airports (Number),13908,CA8STA@TRANSPRT
2020-06-22,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),15470,CAFSTA@TRANSPRT
2020-06-23,Canada: Airport Passengers Screened: Eight Largest Airports (Number),13111,CA8STA@TRANSPRT
2020-06-23,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),14623,CAFSTA@TRANSPRT
2020-06-24,Canada: Airport Passengers Screened: Eight Largest Airports (Number),13158,CA8STA@TRANSPRT
2020-06-24,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),14564,CAFSTA@TRANSPRT
2020-06-25,Canada: Airport Passengers Screened: Eight Largest Airports (Number),14206,CA8STA@TRANSPRT
2020-06-25,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),15502,CAFSTA@TRANSPRT
2020-06-26,Canada: Airport Passengers Screened: Eight Largest Airports (Number),15204,CA8STA@TRANSPRT
2020-06-26,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),16831,CAFSTA@TRANSPRT
2020-06-29,Canada: Airport Passengers Screened: Eight Largest Airports (Number),14477,CA8STA@TRANSPRT
2020-06-29,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),16111,CAFSTA@TRANSPRT
2020-06-30,Canada: Airport Passengers Screened: Eight Largest Airports (Number),14320,CA8STA@TRANSPRT
2020-06-30,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),15954,CAFSTA@TRANSPRT
2020-07-01,Canada: Airport Passengers Screened: Eight Largest Airports (Number),20005,CA8STA@TRANSPRT
2020-07-01,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),22119,CAFSTA@TRANSPRT
2020-07-02,Canada: Airport Passengers Screened: Eight Largest Airports (Number),18046,CA8STA@TRANSPRT
2020-07-02,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),19914,CAFSTA@TRANSPRT
2020-07-03,Canada: Airport Passengers Screened: Eight Largest Airports (Number),18194,CA8STA@TRANSPRT
2020-07-03,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),20148,CAFSTA@TRANSPRT
2020-07-06,Canada: Airport Passengers Screened: Eight Largest Airports (Number),18305,CA8STA@TRANSPRT
2020-07-06,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),20940,CAFSTA@TRANSPRT
2020-07-07,Canada: Airport Passengers Screened: Eight Largest Airports (Number),15891,CA8STA@TRANSPRT
2020-07-07,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),18012,CAFSTA@TRANSPRT
2020-07-08,Canada: Airport Passengers Screened: Eight Largest Airports (Number),16892,CA8STA@TRANSPRT
2020-07-08,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),19061,CAFSTA@TRANSPRT
2020-07-09,Canada: Airport Passengers Screened: Eight Largest Airports (Number),18459,CA8STA@TRANSPRT
2020-07-09,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),20577,CAFSTA@TRANSPRT
2020-07-10,Canada: Airport Passengers Screened: Eight Largest Airports (Number),19752,CA8STA@TRANSPRT
2020-07-10,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),22008,CAFSTA@TRANSPRT
2020-07-13,Canada: Airport Passengers Screened: Eight Largest Airports (Number),17960,CA8STA@TRANSPRT
2020-07-13,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),20746,CAFSTA@TRANSPRT
2020-07-14,Canada: Airport Passengers Screened: Eight Largest Airports (Number),15010,CA8STA@TRANSPRT
2020-07-14,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),17193,CAFSTA@TRANSPRT
2020-07-15,Canada: Airport Passengers Screened: Eight Largest Airports (Number),17043,CA8STA@TRANSPRT
2020-07-15,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),19396,CAFSTA@TRANSPRT
2020-07-16,Canada: Airport Passengers Screened: Eight Largest Airports (Number),18146,CA8STA@TRANSPRT
2020-07-16,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),20630,CAFSTA@TRANSPRT
2020-07-17,Canada: Airport Passengers Screened: Eight Largest Airports (Number),21952,CA8STA@TRANSPRT
2020-07-17,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),24598,CAFSTA@TRANSPRT
2020-07-20,Canada: Airport Passengers Screened: Eight Largest Airports (Number),19216,CA8STA@TRANSPRT
2020-07-20,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),22234,CAFSTA@TRANSPRT
2020-07-21,Canada: Airport Passengers Screened: Eight Largest Airports (Number),14852,CA8STA@TRANSPRT
2020-07-21,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),17126,CAFSTA@TRANSPRT
2020-07-22,Canada: Airport Passengers Screened: Eight Largest Airports (Number),17629,CA8STA@TRANSPRT
2020-07-22,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),19984,CAFSTA@TRANSPRT
2020-07-23,Canada: Airport Passengers Screened: Eight Largest Airports (Number),20494,CA8STA@TRANSPRT
2020-07-23,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),23072,CAFSTA@TRANSPRT
2020-07-24,Canada: Airport Passengers Screened: Eight Largest Airports (Number),25563,CA8STA@TRANSPRT
2020-07-24,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),28304,CAFSTA@TRANSPRT
2020-07-27,Canada: Airport Passengers Screened: Eight Largest Airports (Number),20152,CA8STA@TRANSPRT
2020-07-27,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),23240,CAFSTA@TRANSPRT
2020-07-28,Canada: Airport Passengers Screened: Eight Largest Airports (Number),16938,CA8STA@TRANSPRT
2020-07-28,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),19353,CAFSTA@TRANSPRT
2020-07-29,Canada: Airport Passengers Screened: Eight Largest Airports (Number),21110,CA8STA@TRANSPRT
2020-07-29,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),23599,CAFSTA@TRANSPRT
2020-07-30,Canada: Airport Passengers Screened: Eight Largest Airports (Number),24113,CA8STA@TRANSPRT
2020-07-30,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),26974,CAFSTA@TRANSPRT
2020-07-31,Canada: Airport Passengers Screened: Eight Largest Airports (Number),30050,CA8STA@TRANSPRT
2020-07-31,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),33338,CAFSTA@TRANSPRT
2020-08-03,Canada: Airport Passengers Screened: Eight Largest Airports (Number),26732,CA8STA@TRANSPRT
2020-08-03,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),30976,CAFSTA@TRANSPRT
2020-08-04,Canada: Airport Passengers Screened: Eight Largest Airports (Number),19865,CA8STA@TRANSPRT
2020-08-04,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),22979,CAFSTA@TRANSPRT
2020-08-05,Canada: Airport Passengers Screened: Eight Largest Airports (Number),22819,CA8STA@TRANSPRT
2020-08-05,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),25856,CAFSTA@TRANSPRT
2020-08-06,Canada: Airport Passengers Screened: Eight Largest Airports (Number),22570,CA8STA@TRANSPRT
2020-08-06,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),25394,CAFSTA@TRANSPRT
2020-08-07,Canada: Airport Passengers Screened: Eight Largest Airports (Number),27586,CA8STA@TRANSPRT
2020-08-07,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),30706,CAFSTA@TRANSPRT
2020-08-10,Canada: Airport Passengers Screened: Eight Largest Airports (Number),24233,CA8STA@TRANSPRT
2020-08-10,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),27958,CAFSTA@TRANSPRT
2020-08-11,Canada: Airport Passengers Screened: Eight Largest Airports (Number),17658,CA8STA@TRANSPRT
2020-08-11,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),20200,CAFSTA@TRANSPRT
2020-08-12,Canada: Airport Passengers Screened: Eight Largest Airports (Number),21876,CA8STA@TRANSPRT
2020-08-12,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),24659,CAFSTA@TRANSPRT
2020-08-13,Canada: Airport Passengers Screened: Eight Largest Airports (Number),24024,CA8STA@TRANSPRT
2020-08-13,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),26789,CAFSTA@TRANSPRT
2020-08-14,Canada: Airport Passengers Screened: Eight Largest Airports (Number),30568,CA8STA@TRANSPRT
2020-08-14,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),34018,CAFSTA@TRANSPRT
2020-08-17,Canada: Airport Passengers Screened: Eight Largest Airports (Number),25162,CA8STA@TRANSPRT
2020-08-17,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),28928,CAFSTA@TRANSPRT
2020-08-18,Canada: Airport Passengers Screened: Eight Largest Airports (Number),19797,CA8STA@TRANSPRT
2020-08-18,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),22484,CAFSTA@TRANSPRT
2020-08-19,Canada: Airport Passengers Screened: Eight Largest Airports (Number),22863,CA8STA@TRANSPRT
2020-08-19,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),25865,CAFSTA@TRANSPRT
2020-08-20,Canada: Airport Passengers Screened: Eight Largest Airports (Number),25135,CA8STA@TRANSPRT
2020-08-20,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),28248,CAFSTA@TRANSPRT
2020-08-21,Canada: Airport Passengers Screened: Eight Largest Airports (Number),29595,CA8STA@TRANSPRT
2020-08-21,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),32995,CAFSTA@TRANSPRT
2020-08-24,Canada: Airport Passengers Screened: Eight Largest Airports (Number),26361,CA8STA@TRANSPRT
2020-08-24,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),30308,CAFSTA@TRANSPRT
2020-08-25,Canada: Airport Passengers Screened: Eight Largest Airports (Number),19667,CA8STA@TRANSPRT
2020-08-25,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),22311,CAFSTA@TRANSPRT
2020-08-26,Canada: Airport Passengers Screened: Eight Largest Airports (Number),23095,CA8STA@TRANSPRT
2020-08-26,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),25929,CAFSTA@TRANSPRT
2020-08-27,Canada: Airport Passengers Screened: Eight Largest Airports (Number),24718,CA8STA@TRANSPRT
2020-08-27,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),27792,CAFSTA@TRANSPRT
2020-08-28,Canada: Airport Passengers Screened: Eight Largest Airports (Number),29133,CA8STA@TRANSPRT
2020-08-28,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),32521,CAFSTA@TRANSPRT
2020-08-31,Canada: Airport Passengers Screened: Eight Largest Airports (Number),27158,CA8STA@TRANSPRT
2020-08-31,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),30923,CAFSTA@TRANSPRT
2020-09-01,Canada: Airport Passengers Screened: Eight Largest Airports (Number),21955,CA8STA@TRANSPRT
2020-09-01,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),24609,CAFSTA@TRANSPRT
2020-09-02,Canada: Airport Passengers Screened: Eight Largest Airports (Number),23688,CA8STA@TRANSPRT
2020-09-02,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),26663,CAFSTA@TRANSPRT
2020-09-03,Canada: Airport Passengers Screened: Eight Largest Airports (Number),26755,CA8STA@TRANSPRT
2020-09-03,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),29812,CAFSTA@TRANSPRT
2020-09-04,Canada: Airport Passengers Screened: Eight Largest Airports (Number),31823,CA8STA@TRANSPRT
2020-09-04,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),35346,CAFSTA@TRANSPRT
2020-09-07,Canada: Airport Passengers Screened: Eight Largest Airports (Number),29497,CA8STA@TRANSPRT
2020-09-07,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),33988,CAFSTA@TRANSPRT
2020-09-08,Canada: Airport Passengers Screened: Eight Largest Airports (Number),22325,CA8STA@TRANSPRT
2020-09-08,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),25452,CAFSTA@TRANSPRT
2020-09-09,Canada: Airport Passengers Screened: Eight Largest Airports (Number),21442,CA8STA@TRANSPRT
2020-09-09,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),24040,CAFSTA@TRANSPRT
2020-09-10,Canada: Airport Passengers Screened: Eight Largest Airports (Number),22001,CA8STA@TRANSPRT
2020-09-10,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),24669,CAFSTA@TRANSPRT
2020-09-11,Canada: Airport Passengers Screened: Eight Largest Airports (Number),24357,CA8STA@TRANSPRT
2020-09-11,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),27078,CAFSTA@TRANSPRT
2020-09-14,Canada: Airport Passengers Screened: Eight Largest Airports (Number),23348,CA8STA@TRANSPRT
2020-09-14,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),26736,CAFSTA@TRANSPRT
2020-09-15,Canada: Airport Passengers Screened: Eight Largest Airports (Number),17551,CA8STA@TRANSPRT
2020-09-15,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),19851,CAFSTA@TRANSPRT
2020-09-16,Canada: Airport Passengers Screened: Eight Largest Airports (Number),21132,CA8STA@TRANSPRT
2020-09-16,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),23638,CAFSTA@TRANSPRT
2020-09-17,Canada: Airport Passengers Screened: Eight Largest Airports (Number),22426,CA8STA@TRANSPRT
2020-09-17,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),25074,CAFSTA@TRANSPRT
2020-09-18,Canada: Airport Passengers Screened: Eight Largest Airports (Number),25605,CA8STA@TRANSPRT
2020-09-18,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),28701,CAFSTA@TRANSPRT
2020-09-21,Canada: Airport Passengers Screened: Eight Largest Airports (Number),22226,CA8STA@TRANSPRT
2020-09-21,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),25571,CAFSTA@TRANSPRT
2020-09-22,Canada: Airport Passengers Screened: Eight Largest Airports (Number),15487,CA8STA@TRANSPRT
2020-09-22,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),17581,CAFSTA@TRANSPRT
2020-09-23,Canada: Airport Passengers Screened: Eight Largest Airports (Number),18586,CA8STA@TRANSPRT
2020-09-23,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),20778,CAFSTA@TRANSPRT
2020-09-24,Canada: Airport Passengers Screened: Eight Largest Airports (Number),20806,CA8STA@TRANSPRT
2020-09-24,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),23677,CAFSTA@TRANSPRT
2020-09-25,Canada: Airport Passengers Screened: Eight Largest Airports (Number),24130,CA8STA@TRANSPRT
2020-09-25,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),27032,CAFSTA@TRANSPRT
2020-09-28,Canada: Airport Passengers Screened: Eight Largest Airports (Number),21125,CA8STA@TRANSPRT
2020-09-28,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),24395,CAFSTA@TRANSPRT
2020-09-29,Canada: Airport Passengers Screened: Eight Largest Airports (Number),16229,CA8STA@TRANSPRT
2020-09-29,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),18367,CAFSTA@TRANSPRT
2020-09-30,Canada: Airport Passengers Screened: Eight Largest Airports (Number),21371,CA8STA@TRANSPRT
2020-09-30,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),24007,CAFSTA@TRANSPRT
2020-10-01,Canada: Airport Passengers Screened: Eight Largest Airports (Number),22837,CA8STA@TRANSPRT
2020-10-01,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),25426,CAFSTA@TRANSPRT
2020-10-02,Canada: Airport Passengers Screened: Eight Largest Airports (Number),24970,CA8STA@TRANSPRT
2020-10-02,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),27690,CAFSTA@TRANSPRT
2020-10-05,Canada: Airport Passengers Screened: Eight Largest Airports (Number),21744,CA8STA@TRANSPRT
2020-10-05,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),24927,CAFSTA@TRANSPRT
2020-10-06,Canada: Airport Passengers Screened: Eight Largest Airports (Number),15226,CA8STA@TRANSPRT
2020-10-06,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),17221,CAFSTA@TRANSPRT
2020-10-07,Canada: Airport Passengers Screened: Eight Largest Airports (Number),19688,CA8STA@TRANSPRT
2020-10-07,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),22026,CAFSTA@TRANSPRT
